year,state_name,dist_name,rice_area_ha,rice_production_tons,rice_yield_tph,wheat_area_ha,wheat_production_tons,wheat_yield_tph,kharif_sorghum_production_tons,rabi_sorghum_production_tons,sorghum_production_tons,pearl_millet_production_tons,maize_area_ha,maize_production_tons,maize_yield_tph,finger_millet_production_tons,groundnut_production_tons,sunflower_production_tons,soyabean_production_tons,oilseeds_area_ha,oilseeds_production_tons,oilseeds_yield_tph,sugarcane_production_tons,cotton_production_tons
1977,Haryana,Jind,21500.0,44000.0,2.04651,111000.0,218000.0,1.96396,3000.0,0.0,3000.0,12000.0,2000.0,1000.0,0.5,0.0,0.0,0.0,0.0,9940.0,16830.0,0.5945900000000001,102000.0,4500.0
1978,Haryana,Jind,32200.000000000004,74000.0,2.29814,121000.0,284000.0,2.3471100000000003,3000.0,0.0,3000.0,30000.0,2000.0,1000.0,0.5,0.0,0.0,0.0,0.0,8140.000000000001,16830.0,0.5945900000000001,67000.0,4500.0
1979,Haryana,Jind,39000.0,53000.0,1.35897,118000.0,262000.0,2.22034,2000.0,0.0,2000.0,30000.0,2000.0,1000.0,0.5,0.0,0.0,0.0,0.0,7900.0,16830.0,0.5945900000000001,36000.0,5000.0
1980,Haryana,Jind,36000.0,86000.0,2.38889,122000.0,321000.0,2.63115,3000.0,0.0,3000.0,30000.0,2000.0,1000.0,0.5,0.0,0.0,0.0,0.0,12650.0,8300.0,0.65613,7890.0,5000.0
1981,Haryana,Jind,39000.0,95000.0,2.4359,135000.0,297000.0,2.2,3000.0,0.0,3000.0,30000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,9900.0,7300.0,0.73737,54000.0,5000.0
1982,Haryana,Jind,33000.0,66000.0,2.0,152000.0,335000.0,2.20395,2000.0,0.0,2000.0,30000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,8080.0,16830.0,0.5945900000000001,44000.0,5000.0
1983,Haryana,Jind,41000.0,85000.0,2.07317,160000.0,374000.0,2.3375,6000.0,0.0,6000.0,30000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,9210.0,16830.0,0.5945900000000001,49000.0,5000.0
1984,Haryana,Jind,42000.0,88000.0,2.09524,164000.0,408000.0,2.4878,5000.0,0.0,5000.0,30000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,26040.0,16830.0,0.5945900000000001,42000.0,5000.0
1985,Haryana,Jind,48000.0,128000.0,2.66667,163000.0,487000.0,2.98773,8000.0,0.0,8000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20030.0,15300.0,0.76385,52000.0,5000.0
1986,Haryana,Jind,52000.0,107000.0,2.05769,167000.0,450000.0,2.69461,5000.0,0.0,5000.0,30000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,18890.0,16830.0,0.5945900000000001,74000.0,5000.0
1987,Haryana,Jind,33000.0,52000.0,1.57576,169000.0,457000.0,2.7041399999999998,10000.0,0.0,10000.0,24000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,16410.0,16830.0,0.5945900000000001,59000.0,5000.0
1988,Haryana,Jind,50000.0,117000.0,2.34,180000.0,534981.25,3.51667,5000.0,0.0,5000.0,30000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,16100.000000000002,15900.0,0.98758,64000.0,5000.0
1989,Haryana,Jind,76200.0,180200.0,2.36483,214400.0,534981.25,3.19403,2000.0,0.0,2000.0,30000.0,1400.0,1400.0,1.0,0.0,100.0,0.0,0.0,23580.0,19060.0,0.80831,53000.0,5000.0
1990,Haryana,Jind,64690.0,175160.0,2.7076,182270.0,534981.25,3.4665100000000004,4180.0,0.0,4180.0,30000.0,160.0,180.0,1.1111099999999998,0.0,0.0,0.0,0.0,16030.000000000002,15960.0,0.99551,71500.0,5000.0
1991,Haryana,Jind,60150.0,160400.0,2.66676,187060.0,534981.25,3.4926,1000.0,0.0,1000.0,30000.0,240.0,180.0,0.7377,0.0,0.0,0.0,0.0,31020.0,30230.0,0.97441,82480.0,5000.0
1992,Haryana,Jind,70820.0,172000.0,2.42883,200110.0,534981.25,3.65102,2000.0,0.0,2000.0,30000.0,310.0,360.0,1.16883,0.0,0.0,0.0,0.0,19820.0,15890.0,0.80155,46300.0,5000.0
1993,Haryana,Jind,78860.0,197620.0,2.5059,203840.0,534981.25,3.70273,1000.0,0.0,1000.0,30000.0,70.0,180.0,2.5,0.0,0.0,0.0,0.0,23110.0,25220.0,1.0912899999999999,33620.0,5000.0
1994,Haryana,Jind,86850.0,233480.0,2.68831,205610.0,534981.25,3.7279,1000.0,0.0,1000.0,30000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,22770.0,22740.0,0.9987699999999999,49880.0,5000.0
1995,Haryana,Jind,97560.0,183200.0,1.87782,201500.0,534981.25,3.69595,0.0,0.0,0.0,25720.0,70.0,360.0,3.6091000000000006,0.0,0.0,0.0,0.0,14030.0,16700.0,1.1903599999999999,52780.0,5000.0
1996,Haryana,Jind,96590.0,288020.0,2.9818800000000003,206800.0,534981.25,3.85621,1000.0,0.0,1000.0,30000.0,90.0,360.0,3.6091000000000006,0.0,0.0,0.0,0.0,19690.0,24320.0,1.23519,71660.0,5000.0
1997,Haryana,Jind,107620.0,302120.0,2.80734,203840.0,534981.25,3.59897,1000.0,0.0,1000.0,30000.0,1330.0,2360.0,1.77979,0.0,0.0,0.0,0.0,18500.0,10710.0,0.57926,50500.0,5000.0
1998,Haryana,Jind,140160.0,292820.0,2.08918,209620.0,534981.25,4.07175,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10260.0,10440.0,1.01754,29600.0,5000.0
1999,Haryana,Jind,145820.0,270520.0,1.85514,234580.0,534981.25,4.19182625,1000.0,0.0,1000.0,30000.0,20.0,0.0,0.0,0.0,0.0,125.0,0.0,6430.0,6620.0,1.02954,34960.0,5000.0
2000,Haryana,Jind,141160.0,292380.0,2.07133,234110.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,40.0,0.0,0.0,0.0,0.0,110.0,0.0,4710.0,5470.0,1.15995,43220.0,5000.0
2001,Haryana,Jind,133260.0,294360.0,2.20888,237170.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,40.0,0.0,0.0,0.0,0.0,70.0,0.0,6740.0,9710.0,1.44052,55220.0,5000.0
2002,Haryana,Jind,99940.0,209920.0,2.10054,234250.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,11960.0,13760.0,1.1503299999999999,66040.0,5000.0
2003,Haryana,Jind,119320.0,287840.0,2.4122600000000003,238150.0,534981.25,3.98475,0.0,0.0,0.0,30000.0,520.0,2000.0,3.6091000000000006,0.0,0.0,20.0,0.0,10450.0,16480.0,1.576225,55880.0,5000.0
2004,Haryana,Jind,118370.0,272820.0,2.3049,238270.0,534981.25,4.146109999999999,0.0,0.0,0.0,30000.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,13080.0,16300.0,1.24602,39160.0,5000.0
2005,Haryana,Jind,123810.0,343860.0,2.7773600000000003,235720.0,534981.25,4.03306,0.0,0.0,0.0,30000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16540.0,11200.0,0.67687,28800.0,5000.0
2006,Haryana,Jind,120810.0,333140.0,2.7576,244210.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.0,7300.0,1.1621,46860.0,5000.0
2007,Haryana,Jind,122680.0,341340.0,2.78241,244560.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,6300.0,1.1123299999999998,35420.0,5000.0
2008,Haryana,Jind,135030.0,320380.0,2.37259,246140.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,9460.0,1.51943,14160.0,5000.0
2009,Haryana,Jind,136790.0,379160.0,2.77176,246110.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.0,8000.0,1.50207,10250.0,5000.0
2010,Haryana,Jind,142470.0,362480.0,2.54433,247770.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.0,9360.0,1.576225,16700.0,5000.0
2011,Haryana,Jind,143400.0,379980.0,2.64975,247760.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4640.0,7180.0,1.54608,24880.0,5000.0
2012,Haryana,Jind,143250.0,410160.0,2.86319,246990.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4760.0,8360.0,1.576225,25780.0,5000.0
2013,Haryana,Jind,148440.0,417600.0,2.81326,248320.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340.0,7360.0,1.576225,37850.0,5000.0
2014,Haryana,Jind,151980.0,423600.0,2.78721,250500.0,534981.25,3.72423,0.0,0.0,0.0,22900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530.0,3180.0,0.90187,30950.0,5000.0
2015,Haryana,Jind,158140.0,401200.0,2.53696,248300.0,534981.25,4.19182625,0.0,0.0,0.0,22720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130.0,7460.0,1.576225,0.0,5000.0
2016,Haryana,Jind,164160.0,448360.0,2.7312399999999997,248140.0,534981.25,4.19182625,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.0,8280.0,1.576225,44840.0,5000.0
2017,Haryana,Jind,165650.0,491380.0,2.96634,247650.0,534981.25,4.19182625,0.0,0.0,0.0,25080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,10540.0,1.576225,0.0,5000.0
1966,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,7800.0,14000.0,1.79487,1000.0,0.0,1000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15020.0,16830.0,0.5945900000000001,7000.0,0.0
1967,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,10600.0,16000.0,1.50943,2000.0,0.0,2000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23180.0,16830.0,0.5945900000000001,8000.0,100.0
1968,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,11400.0,22000.0,1.9298199999999999,1000.0,0.0,1000.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,16830.0,0.5945900000000001,13000.0,0.0
1969,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,15800.0,34000.0,2.1519,2000.0,0.0,2000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,4900.0,0.7070700000000001,9000.0,0.0
1970,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,21900.0,39000.0,1.7808199999999998,3000.0,0.0,3000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9960.0,16830.0,0.5945900000000001,9000.0,0.0
1971,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,25200.0,56000.0,2.2222199999999996,2000.0,0.0,2000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,16830.0,0.5945900000000001,4000.0,0.0
1972,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,50700.0,93900.0,1.8520699999999999,1000.0,0.0,1000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34260.0,18500.0,0.53999,5200.0,700.0
1973,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,43800.0,79900.0,1.8242,1600.0,0.0,1600.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29850.0,16830.0,0.5945900000000001,5200.0,800.0
1974,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,41400.0,73300.0,1.77053,1300.0,0.0,1300.0,24400.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,41520.0,16830.0,0.5945900000000001,4400.0,800.0
1975,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,47600.0,97000.0,2.03782,1600.0,0.0,1600.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,18810.0,16830.0,0.5945900000000001,5800.0,1000.0
1976,Haryana,Mahendragarh / Narnaul,100.0,0.0,0.0,63100.0,133300.0,2.11252,1600.0,0.0,1600.0,30000.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,18040.0,12100.0,0.67073,8400.0,1200.0
1977,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,61200.0,131200.0,2.14379,1000.0,0.0,1000.0,15500.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,31870.0,16830.0,0.5945900000000001,5500.0,1000.0
1978,Haryana,Mahendragarh / Narnaul,100.0,0.0,0.0,77800.0,214100.0,2.7519299999999998,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18900.0,16830.0,0.5945900000000001,7000.0,800.0
1979,Haryana,Mahendragarh / Narnaul,100.0,0.0,0.0,84300.0,169300.0,2.0082999999999998,1300.0,0.0,1300.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16740.0,16830.0,0.5945900000000001,2000.0,1000.0
1980,Haryana,Mahendragarh / Narnaul,100.0,0.0,0.0,78500.0,188700.0,2.40382,1600.0,0.0,1600.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,41350.0,28300.0,0.6844,0.0,1100.0
1981,Haryana,Mahendragarh / Narnaul,100.0,0.0,0.0,79100.0,181800.0,2.29836,1300.0,0.0,1300.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,36880.0,32700.000000000004,0.88666,4600.0,1400.0
1982,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,100300.0,244300.0,2.43569,1300.0,0.0,1300.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,33950.0,16830.0,0.5945900000000001,1700.0,2000.0
1983,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,93600.0,200100.0,2.13782,1300.0,0.0,1300.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,47110.0,16830.0,0.5945900000000001,2300.0,1700.0
1984,Haryana,Mahendragarh / Narnaul,300.0,600.0,2.0,74800.0,166200.0,2.22193,1300.0,0.0,1300.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,61970.0,16830.0,0.5945900000000001,1200.0,1800.0
1985,Haryana,Mahendragarh / Narnaul,300.0,900.0,3.0,71100.0,206200.0,2.90014,1300.0,0.0,1300.0,30000.0,1000.0,1000.0,1.0,0.0,100.0,0.0,0.0,57990.0,53700.0,0.92599,1200.0,1900.0
1986,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,81100.0,229500.0,2.8298400000000004,2300.0,0.0,2300.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,63320.0,16830.0,0.5945900000000001,1500.0,2200.0
1987,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,87700.0,254000.0,2.8962399999999997,0.0,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75290.0,16830.0,0.5945900000000001,300.0,900.0
1988,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,86100.0,294600.0,3.4215999999999998,1300.0,0.0,1300.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84310.0,115090.0,1.3650799999999998,1200.0,2300.0
1989,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,125900.0,406300.0,3.22716,2100.0,0.0,2100.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103190.0,112380.0,1.08906,1000.0,3300.0
1990,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,80190.0,290410.0,3.62161,2900.0,0.0,2900.0,30000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,118880.0,123365.0,1.45364,870.0,3160.0
1991,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,87580.0,319500.0,3.64789,1160.0,0.0,1160.0,30000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,165360.0,123365.0,1.16443,1450.0,3300.0
1992,Haryana,Mahendragarh / Narnaul,0.0,0.0,0.0,97940.0,357340.0,3.6486,1450.0,0.0,1450.0,30000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,165290.0,123365.0,0.9628,870.0,2910.0
1993,Haryana,Mahendragarh / Narnaul,150.0,0.0,0.0,96320.0,358440.0,3.72154,1160.0,0.0,1160.0,30000.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,162000.0,123365.0,1.46717,0.0,3720.0
1994,Haryana,Mahendragarh / Narnaul,60.0,0.0,0.0,95270.0,364430.0,3.82523,1450.0,0.0,1450.0,30000.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,166350.0,123365.0,1.5303099999999998,1740.0,4260.0
1995,Haryana,Mahendragarh / Narnaul,120.0,0.0,0.0,89320.0,346860.0,3.8834299999999997,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184230.0,123365.0,1.31181,2900.0,5000.0
1996,Haryana,Mahendragarh / Narnaul,170.0,0.0,0.0,98890.0,393760.0,3.98184,1160.0,0.0,1160.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189950.0,123365.0,1.57606,2320.0,5000.0
1997,Haryana,Mahendragarh / Narnaul,460.0,870.0,1.875,106010.0,412860.0,3.89461,1450.0,0.0,1450.0,30000.0,30.0,0.0,0.0,0.0,190.0,0.0,0.0,173390.0,101570.0,0.58575,1450.0,5000.0
1998,Haryana,Mahendragarh / Narnaul,2900.0,6380.0,2.2,120400.0,472520.0,3.9245799999999997,290.0,0.0,290.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160970.0,123365.0,1.4476600000000002,2900.0,5000.0
1999,Haryana,Mahendragarh / Narnaul,3070.0,6670.0,2.16981,136110.0,521770.0,3.8334699999999997,1160.0,0.0,1160.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171660.0,123365.0,1.4426199999999998,1450.0,5000.0
2000,Haryana,Mahendragarh / Narnaul,2960.0,8410.0,2.84314,138640.0,517820.00000000006,3.7351,0.0,0.0,0.0,30000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,157620.0,123365.0,1.3746800000000001,1450.0,5000.0
2001,Haryana,Mahendragarh / Narnaul,2750.0,8700.0,3.15789,121430.0,453440.0,3.73417,290.0,0.0,290.0,30000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,189170.0,123365.0,1.46732,1450.0,5000.0
2002,Haryana,Mahendragarh / Narnaul,2150.0,5510.0,2.5675700000000004,123000.0,461850.0,3.75485,290.0,0.0,290.0,30000.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,171310.0,123365.0,1.16573,4350.0,5000.0
2003,Haryana,Mahendragarh / Narnaul,3390.0,9280.0,2.73504,123770.0,473630.0,3.82685,1160.0,0.0,1160.0,30000.0,30.0,0.0,0.0,0.0,190.0,0.0,0.0,192656.25,123365.0,1.576225,4640.0,5000.0
2004,Haryana,Mahendragarh / Narnaul,3730.0,6670.0,1.7898800000000001,116320.0,436170.0,3.74986,290.0,0.0,290.0,30000.0,10.0,0.0,0.0,0.0,500.0,0.0,0.0,192656.25,123365.0,1.22299,1450.0,5000.0
2005,Haryana,Mahendragarh / Narnaul,4150.0,9860.0,2.37762,108360.0,419740.0,3.87343,1160.0,0.0,1160.0,30000.0,30.0,0.0,0.0,0.0,650.0,0.0,0.0,192656.25,123365.0,1.2551400000000001,3480.0,5000.0
2006,Haryana,Mahendragarh / Narnaul,4640.0,10150.0,2.1875,127210.0,507920.0,3.9928600000000003,1160.0,0.0,1160.0,30000.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,192656.25,123365.0,1.3904400000000001,3020.0,5000.0
2007,Haryana,Mahendragarh / Narnaul,4990.0,14210.0,2.84884,135580.0,503860.0,3.71627,1450.0,0.0,1450.0,30000.0,30.0,0.0,0.0,0.0,290.0,0.0,0.0,182920.0,123365.0,1.23169,3480.0,5000.0
2008,Haryana,Mahendragarh / Narnaul,7890.0,17400.0,2.20588,126320.0,534981.25,4.19182625,1740.0,0.0,1740.0,30000.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,191220.0,123365.0,1.576225,1770.0,4280.0
2009,Haryana,Mahendragarh / Narnaul,7340.0,17110.0,2.33202,128400.0,513090.00000000006,3.99615,1160.0,0.0,1160.0,30000.0,30.0,0.0,0.0,0.0,90.0,0.0,0.0,191040.0,123365.0,1.576225,2410.0,4830.0
2010,Haryana,Mahendragarh / Narnaul,8530.0,19720.0,2.3129299999999997,136050.0,534981.25,4.19182625,870.0,0.0,870.0,30000.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,184560.0,123365.0,1.576225,2610.0,5000.0
2011,Haryana,Mahendragarh / Narnaul,7950.0,21170.0,2.66423,126930.0,534981.25,4.19182625,870.0,0.0,870.0,30000.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,192656.25,123365.0,1.19141,4640.0,5000.0
2012,Haryana,Mahendragarh / Narnaul,6090.0,17690.0,2.9033800000000003,128830.00000000001,534981.25,4.19182625,0.0,0.0,0.0,30000.0,20.0,0.0,0.0,0.0,110.0,0.0,0.0,192656.25,123365.0,1.576225,3710.0,5000.0
2013,Haryana,Mahendragarh / Narnaul,6380.0,16239.999999999998,2.5454499999999998,133580.0,534981.25,4.19182625,1160.0,0.0,1160.0,30000.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,190990.0,123365.0,1.576225,4380.0,5000.0
2014,Haryana,Mahendragarh / Narnaul,7830.0,13920.0,1.77778,156010.0,534981.25,3.90321,290.0,0.0,290.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181980.0,123365.0,1.51237,4410.0,5000.0
2015,Haryana,Mahendragarh / Narnaul,8990.0,20590.0,2.2903200000000004,147860.0,534981.25,4.13012,290.0,0.0,290.0,30000.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,182380.0,123365.0,1.576225,0.0,5000.0
2016,Haryana,Mahendragarh / Narnaul,10240.0,21750.0,2.12465,144080.0,534981.25,4.19182625,0.0,0.0,580.0,30000.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,184980.0,123365.0,1.576225,7250.0,5000.0
2017,Haryana,Mahendragarh / Narnaul,10590.0,25520.0,2.41096,139030.0,534981.25,4.19182625,0.0,0.0,290.0,30000.0,30.0,0.0,0.0,0.0,90.0,0.0,0.0,188920.0,123365.0,1.576225,0.0,5000.0
1966,Haryana,Ambala,47000.0,40000.0,0.8510599999999999,94800.0,92000.0,0.97046,700.0,0.0,700.0,3100.0,54000.0,69000.0,1.27778,0.0,10800.0,0.0,0.0,17150.0,16830.0,0.5945900000000001,116000.0,800.0
1967,Haryana,Ambala,47700.0,47000.0,0.9853200000000001,121700.0,151000.0,1.24076,1200.0,0.0,1200.0,3100.0,60440.0,78000.0,1.09859,0.0,16300.0,0.0,0.0,22360.0,16830.0,0.5945900000000001,97000.0,1000.0
1968,Haryana,Ambala,51900.0,55000.0,1.05973,130400.0,166100.0,1.27377,500.0,0.0,500.0,1100.0,60440.0,63000.0,0.95455,0.0,8900.0,0.0,0.0,18460.0,16830.0,0.5945900000000001,87000.0,800.0
1969,Haryana,Ambala,45800.0,58000.0,1.26638,139000.0,258000.0,1.85612,800.0,0.0,800.0,4100.0,60440.0,82320.0,1.35097,0.0,9000.0,0.0,0.0,16440.0,10800.0,0.6569299999999999,124600.0,600.0
1970,Haryana,Ambala,48000.0,54000.0,1.125,169000.0,283000.0,1.67456,0.0,0.0,0.0,7100.0,60440.0,82320.0,1.06742,0.0,7600.0,0.0,0.0,14270.0,16830.0,0.5945900000000001,87000.0,400.0
1971,Haryana,Ambala,55000.0,84000.0,1.52727,165000.0,286000.0,1.73333,0.0,0.0,0.0,3100.0,60440.0,82320.0,1.18421,0.0,6600.0,0.0,0.0,12920.0,16830.0,0.5945900000000001,92000.0,500.0
1972,Haryana,Ambala,55400.0,71000.0,1.28159,162400.0,239000.0,1.47167,0.0,0.0,0.0,3100.0,60440.0,82320.0,1.2,0.0,5700.0,0.0,0.0,13250.0,7900.0,0.59623,113000.0,500.0
1973,Haryana,Ambala,56900.0,91000.0,1.5993,161400.0,225000.0,1.39405,0.0,0.0,0.0,4100.0,60440.0,82320.0,1.24359,0.0,11500.0,0.0,0.0,13960.0,16830.0,0.5945900000000001,101000.0,400.0
1974,Haryana,Ambala,49900.0,42000.0,0.84168,158800.0,252000.0,1.5869000000000002,0.0,0.0,0.0,1100.0,60440.0,82320.0,1.2839500000000001,0.0,7500.0,0.0,0.0,20800.0,16830.0,0.5945900000000001,110000.0,200.0
1975,Haryana,Ambala,58500.0,108000.0,1.8461500000000002,162600.0,292000.0,1.79582,0.0,0.0,0.0,3000.0,60440.0,82320.0,1.25,0.0,11000.0,0.0,0.0,16870.0,16830.0,0.5945900000000001,120000.0,400.0
1976,Haryana,Ambala,50800.0,91000.0,1.79134,105500.0,173000.0,1.63981,0.0,0.0,0.0,3000.0,49400.0,56000.0,1.1336,0.0,9600.0,0.0,0.0,14010.0,12200.0,0.87081,124600.0,400.0
1977,Haryana,Ambala,52500.0,106000.0,2.01905,96700.0,174000.0,1.7993800000000002,0.0,0.0,0.0,1000.0,44000.0,55000.0,1.25,0.0,8600.0,0.0,0.0,15720.0,16830.0,0.5945900000000001,124600.0,400.0
1978,Haryana,Ambala,60900.0,144000.0,2.3645300000000002,108400.0,207000.0,1.90959,0.0,0.0,0.0,2000.0,37500.0,34000.0,0.90667,0.0,8500.0,0.0,0.0,14310.0,16830.0,0.5945900000000001,124600.0,500.0
1979,Haryana,Ambala,69000.0,95000.0,1.3768099999999999,109000.0,185000.0,1.69725,0.0,0.0,0.0,1000.0,38000.0,27000.0,0.71053,0.0,5700.0,0.0,0.0,11240.0,16830.0,0.5945900000000001,121000.0,700.0
1980,Haryana,Ambala,66000.0,137000.0,2.0757600000000003,112000.0,231000.0,2.0625,0.0,0.0,0.0,2000.0,39000.0,53000.0,1.35897,0.0,5800.0,0.0,0.0,14230.0,11900.0,0.83626,108000.0,800.0
1981,Haryana,Ambala,68000.0,131000.0,1.9264700000000001,124000.0,256000.0,2.06452,0.0,0.0,0.0,2000.0,38000.0,41000.0,1.07895,0.0,5800.0,0.0,0.0,15570.0,10700.0,0.68722,124600.0,900.0
1982,Haryana,Ambala,61000.0,119000.0,1.95082,118000.0,255000.0,2.16102,0.0,0.0,0.0,3000.0,30000.0,29000.0,0.9666699999999999,0.0,3700.0,0.0,0.0,13340.0,16830.0,0.5945900000000001,124600.0,1400.0
1983,Haryana,Ambala,65000.0,162000.0,2.49231,138000.0,288000.0,2.08696,0.0,0.0,0.0,3000.0,33000.0,47000.0,1.42424,0.0,3300.0,0.0,0.0,11300.0,16830.0,0.5945900000000001,124600.0,900.0
1984,Haryana,Ambala,71000.0,162000.0,2.28169,123000.0,220000.0,1.7886199999999999,0.0,0.0,0.0,3000.0,34000.0,48000.0,1.41176,0.0,3000.0,0.0,0.0,11460.0,16830.0,0.5945900000000001,124600.0,300.0
1985,Haryana,Ambala,75000.0,199000.0,2.65333,129000.0,335000.0,2.5969,0.0,0.0,0.0,1000.0,30000.0,39000.0,1.3,0.0,2700.0,0.0,0.0,19070.0,15100.0,0.7918200000000001,124600.0,500.0
